Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Scenario1,Server,Server1,InputBuffer,HoldingTime,TimeInStation,Minimum (Hours),0,0,0,0,0
Scenario1,Server,Server1,InputBuffer,Throughput,NumberEntered,Total,471.8,448,507,26.7909169802006,21.5800834104041
Scenario1,Server,Server1,InputBuffer,Throughput,NumberExited,Total,465.2,447,480,15.3911614324586,12.397580409096
Scenario1,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,464.4,446,479,15.5207944951281,12.5019998400256
Scenario1,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,464.4,446,479,15.5207944951281,12.5019998400256
Scenario1,Server,Server1,Processing,Content,NumberInStation,Average,0.787339104585577,0.763323140499084,0.830333395419209,0.0326886671299154,0.0263307211081966
Scenario1,Server,Server1,Processing,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario1,Server,Server1,Processing,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario1,Server,Server1,Processing,HoldingTime,TimeInStation,Average (Hours),0.0169482525060514,0.0162881518596456,0.0176666679876428,0.000734200155303212,0.000591398219145852
Scenario1,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum (Hours),0.101234053908326,0.0842796665507581,0.120428551635154,0.0159661593356054,0.0128607412154202
Scenario1,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum (Hours),5.87667249623003E-05,2.36721367841142E-06,0.000126863872803362,5.65518173775821E-05,4.55524884392751E-05
Scenario1,Server,Server1,Processing,Throughput,NumberEntered,Total,465.2,447,480,15.3911614324586,12.397580409096
Scenario1,Server,Server1,Processing,Throughput,NumberExited,Total,464.4,446,479,15.5207944951281,12.5019998400256
Scenario1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average (Hours),0.0761701806116107,0.048933759355168,0.130632773816685,0.0395364175614804,0.0318465840253194
Scenario1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum (Hours),0.288789536742125,0.201804032613054,0.509645880918066,0.160081136157697,0.128945353877525
Scenario1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum (Hours),0.000306823140794199,1.68648747251865E-05,0.000914994064783237,0.000460740150991307,0.000371126187889077
Scenario1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,464.4,446,479,15.5207944951281,12.5019998400256
Scenario1,Sink,Sink1,InputBuffer,Throughput,NumberEntered,Total,464.4,446,479,15.5207944951281,12.5019998400256
Scenario1,Sink,Sink1,InputBuffer,Throughput,NumberExited,Total,464.4,446,479,15.5207944951281,12.5019998400256
Scenario1,Source,Source1,OutputBuffer,Throughput,NumberEntered,Total,471.8,448,507,26.7909169802006,21.5800834104041
Scenario1,Source,Source1,OutputBuffer,Throughput,NumberExited,Total,471.8,448,507,26.7909169802006,21.5800834104041
Scenario1,Source,Source1,Processing,Throughput,NumberEntered,Total,471.8,448,507,26.7909169802006,21.5800834104041
Scenario1,Source,Source1,Processing,Throughput,NumberExited,Total,471.8,448,507,26.7909169802006,21.5800834104041
